x,y,y_coordinate
59.96289425,-1.054054054,0.088297
39.9257885,-0.824324324,0.149856531
20.18552876,-0.513513514,0.30653953
14.84230056,-0.391891892,0.40560949
9.944341373,-0.324324324,0.473887961
5.046382189,0.094594595,1.243353424
2.6716141,0.27027027,1.863246312
