    Depth        Gy       GyE       RBE        SL
11.100000	2.056362	2.193685	1.066779	0.363571
11.200000	2.056019	2.193336	1.066788	0.363646
11.300000	2.055661	2.192972	1.066797	0.363724
11.400000	2.055302	2.192608	1.066806	0.363803
11.500000	2.054931	2.192231	1.066815	0.363883
11.600000	2.054697	2.191995	1.066821	0.363934
11.700000	2.054474	2.191769	1.066827	0.363983
11.800000	2.054253	2.191545	1.066833	0.364031
11.900000	2.054029	2.191319	1.066839	0.364080
12.000000	2.053810	2.191096	1.066845	0.364128
12.100000	2.053497	2.190779	1.066853	0.364196
12.200000	2.053186	2.190464	1.066861	0.364264
12.300000	2.052880	2.190154	1.066869	0.364331
12.400000	2.052576	2.189845	1.066876	0.364397
12.500000	2.052283	2.189547	1.066884	0.364461
12.600000	2.051973	2.189233	1.066891	0.364529
12.700000	2.051682	2.188937	1.066899	0.364592
12.800000	2.051382	2.188633	1.066907	0.364658
12.900000	2.051081	2.188328	1.066914	0.364724
13.000000	2.050764	2.188007	1.066923	0.364793
13.100000	2.050428	2.187667	1.066932	0.364866
13.200000	2.050069	2.187303	1.066941	0.364944
13.300000	2.049703	2.186932	1.066951	0.365024
13.400000	2.049339	2.186563	1.066960	0.365104
13.500000	2.048973	2.186192	1.066970	0.365184
13.600000	2.048744	2.185961	1.066976	0.365234
13.700000	2.048529	2.185743	1.066982	0.365281
13.800000	2.048324	2.185536	1.066987	0.365325
13.900000	2.048124	2.185333	1.066993	0.365369
14.000000	2.047933	2.185139	1.066998	0.365411
14.100000	2.047656	2.184858	1.067005	0.365471
14.200000	2.047369	2.184568	1.067012	0.365534
14.300000	2.047071	2.184266	1.067020	0.365599
14.400000	2.046766	2.183957	1.067028	0.365666
14.500000	2.046458	2.183645	1.067036	0.365733
14.600000	2.046127	2.183309	1.067045	0.365806
14.700000	2.045819	2.182999	1.067054	0.365873
14.800000	2.045510	2.182686	1.067062	0.365940
14.900000	2.045204	2.182377	1.067070	0.366007
15.000000	2.044893	2.182063	1.067079	0.366075
15.100000	2.044561	2.181726	1.067088	0.366148
15.200000	2.044207	2.181368	1.067097	0.366225
15.300000	2.043856	2.181012	1.067107	0.366302
15.400000	2.043516	2.180668	1.067115	0.366376
15.500000	2.043176	2.180323	1.067124	0.366451
15.600000	2.042979	2.180123	1.067129	0.366494
15.700000	2.042788	2.179930	1.067135	0.366536
15.800000	2.042590	2.179730	1.067140	0.366579
15.900000	2.042384	2.179522	1.067146	0.366624
16.000000	2.042175	2.179311	1.067152	0.366669
16.100000	2.041872	2.179006	1.067161	0.366735
16.200000	2.041565	2.178695	1.067169	0.366802
16.300000	2.041257	2.178384	1.067178	0.366870
16.400000	2.040947	2.178071	1.067186	0.366937
16.500000	2.040642	2.177763	1.067195	0.367004
16.600000	2.040314	2.177431	1.067204	0.367076
16.700000	2.040011	2.177124	1.067212	0.367142
16.800000	2.039719	2.176829	1.067220	0.367206
16.900000	2.039434	2.176541	1.067228	0.367269
17.000000	2.039151	2.176255	1.067236	0.367330
17.100000	2.038854	2.175953	1.067244	0.367396
17.200000	2.038529	2.175624	1.067252	0.367467
17.300000	2.038192	2.175283	1.067261	0.367541
17.400000	2.037851	2.174938	1.067271	0.367615
17.500000	2.037498	2.174582	1.067280	0.367693
17.600000	2.037275	2.174357	1.067287	0.367741
17.700000	2.037062	2.174143	1.067294	0.367787
17.800000	2.036853	2.173933	1.067300	0.367833
17.900000	2.036639	2.173718	1.067306	0.367880
18.000000	2.036432	2.173510	1.067313	0.367925
18.100000	2.036131	2.173206	1.067321	0.367990
18.200000	2.035831	2.172903	1.067330	0.368056
18.300000	2.035538	2.172607	1.067338	0.368120
18.400000	2.035248	2.172314	1.067346	0.368184
18.500000	2.034969	2.172031	1.067354	0.368245
18.600000	2.034677	2.171736	1.067362	0.368309
18.700000	2.034406	2.171462	1.067369	0.368369
18.800000	2.034127	2.171180	1.067377	0.368430
18.900000	2.033844	2.170895	1.067385	0.368491
19.000000	2.033548	2.170596	1.067394	0.368556
19.100000	2.033225	2.170271	1.067403	0.368627
19.200000	2.032880	2.169923	1.067413	0.368702
19.300000	2.032531	2.169570	1.067423	0.368779
19.400000	2.032181	2.169218	1.067433	0.368855
19.500000	2.031830	2.168863	1.067443	0.368932
19.600000	2.031611	2.168643	1.067450	0.368980
19.700000	2.031401	2.168432	1.067456	0.369026
19.800000	2.031202	2.168232	1.067462	0.369069
19.900000	2.031009	2.168037	1.067468	0.369112
20.000000	2.030828	2.167855	1.067474	0.369151
20.100000	2.030563	2.167588	1.067481	0.369209
20.200000	2.030297	2.167319	1.067489	0.369268
20.300000	2.030020	2.167040	1.067497	0.369328
20.400000	2.029733	2.166751	1.067505	0.369391
20.500000	2.029446	2.166461	1.067514	0.369454
20.600000	2.029127	2.166140	1.067523	0.369524
20.700000	2.028833	2.165844	1.067532	0.369588
20.800000	2.028540	2.165550	1.067541	0.369652
20.900000	2.028248	2.165256	1.067550	0.369716
21.000000	2.027952	2.164959	1.067559	0.369780
21.100000	2.027632	2.164636	1.067568	0.369851
21.200000	2.027289	2.164289	1.067578	0.369926
21.300000	2.026952	2.163950	1.067588	0.370000
21.400000	2.026623	2.163617	1.067597	0.370072
21.500000	2.026296	2.163287	1.067606	0.370144
21.600000	2.026120	2.163110	1.067612	0.370182
21.700000	2.025953	2.162942	1.067617	0.370219
21.800000	2.025782	2.162770	1.067623	0.370256
21.900000	2.025599	2.162587	1.067628	0.370296
22.000000	2.025415	2.162402	1.067634	0.370336
22.100000	2.025123	2.162109	1.067643	0.370400
22.200000	2.024830	2.161815	1.067652	0.370464
22.300000	2.024537	2.161521	1.067661	0.370528
22.400000	2.024239	2.161221	1.067671	0.370593
22.500000	2.023948	2.160928	1.067680	0.370657
22.600000	2.023633	2.160611	1.067689	0.370726
22.700000	2.023350	2.160326	1.067698	0.370788
22.800000	2.023083	2.160057	1.067706	0.370847
22.900000	2.022822	2.159794	1.067713	0.370904
23.000000	2.022563	2.159533	1.067721	0.370961
23.100000	2.022288	2.159256	1.067729	0.371021
23.200000	2.021979	2.158944	1.067738	0.371089
23.300000	2.021655	2.158618	1.067748	0.371160
23.400000	2.021324	2.158284	1.067758	0.371233
23.500000	2.020985	2.157943	1.067768	0.371307
23.600000	2.020774	2.157731	1.067775	0.371354
23.700000	2.020570	2.157528	1.067782	0.371398
23.800000	2.020371	2.157330	1.067789	0.371441
23.900000	2.020167	2.157126	1.067796	0.371486
24.000000	2.019968	2.156928	1.067803	0.371529
24.100000	2.019682	2.156641	1.067812	0.371591
24.200000	2.019395	2.156352	1.067821	0.371654
24.300000	2.019120	2.156075	1.067829	0.371715
24.400000	2.018847	2.155801	1.067838	0.371774
24.500000	2.018587	2.155539	1.067846	0.371832
24.600000	2.018308	2.155258	1.067854	0.371893
24.700000	2.018049	2.154998	1.067862	0.371950
24.800000	2.017782	2.154730	1.067871	0.372008
24.900000	2.017508	2.154456	1.067880	0.372068
25.000000	2.017224	2.154171	1.067889	0.372130
25.100000	2.016914	2.153860	1.067899	0.372198
25.200000	2.016583	2.153527	1.067909	0.372271
25.300000	2.016248	2.153190	1.067919	0.372344
25.400000	2.015911	2.152852	1.067930	0.372418
25.500000	2.015573	2.152511	1.067940	0.372493
25.600000	2.015366	2.152305	1.067948	0.372538
25.700000	2.015168	2.152108	1.067955	0.372581
25.800000	2.014989	2.151930	1.067961	0.372620
25.900000	2.014816	2.151757	1.067967	0.372657
26.000000	2.014653	2.151594	1.067973	0.372693
26.100000	2.014405	2.151345	1.067981	0.372747
26.200000	2.014152	2.151091	1.067989	0.372803
26.300000	2.013886	2.150824	1.067997	0.372861
26.400000	2.013609	2.150546	1.068006	0.372922
26.500000	2.013332	2.150269	1.068015	0.372983
26.600000	2.013026	2.149962	1.068025	0.373050
26.700000	2.012743	2.149679	1.068035	0.373111
26.800000	2.012464	2.149400	1.068044	0.373173
26.900000	2.012182	2.149118	1.068053	0.373234
27.000000	2.011896	2.148832	1.068063	0.373297
27.100000	2.011594	2.148529	1.068073	0.373363
27.200000	2.011268	2.148201	1.068083	0.373435
27.300000	2.010949	2.147881	1.068093	0.373505
27.400000	2.010644	2.147575	1.068103	0.373572
27.500000	2.010342	2.147270	1.068112	0.373638
27.600000	2.010171	2.147100	1.068118	0.373676
27.700000	2.010006	2.146936	1.068124	0.373711
27.800000	2.009835	2.146767	1.068131	0.373749
27.900000	2.009652	2.146585	1.068138	0.373788
28.000000	2.009469	2.146403	1.068145	0.373828
28.100000	2.009189	2.146124	1.068154	0.373889
28.200000	2.008911	2.145846	1.068164	0.373950
28.300000	2.008631	2.145566	1.068173	0.374012
28.400000	2.008345	2.145280	1.068183	0.374074
28.500000	2.008065	2.145000	1.068192	0.374135
28.600000	2.007766	2.144701	1.068202	0.374201
28.700000	2.007489	2.144424	1.068212	0.374262
28.800000	2.007226	2.144161	1.068221	0.374319
28.900000	2.006975	2.143910	1.068230	0.374374
29.000000	2.006727	2.143662	1.068238	0.374429
29.100000	2.006463	2.143397	1.068247	0.374487
29.200000	2.006174	2.143107	1.068256	0.374550
29.300000	2.005873	2.142805	1.068266	0.374616
29.400000	2.005564	2.142496	1.068276	0.374684
29.500000	2.005244	2.142175	1.068286	0.374755
29.600000	2.005043	2.141976	1.068294	0.374798
29.700000	2.004851	2.141786	1.068302	0.374840
29.800000	2.004662	2.141599	1.068309	0.374881
29.900000	2.004470	2.141409	1.068317	0.374923
30.000000	2.004281	2.141222	1.068324	0.374964
30.100000	2.004007	2.140949	1.068334	0.375023
30.200000	2.003733	2.140675	1.068343	0.375084
30.300000	2.003469	2.140411	1.068353	0.375141
30.400000	2.003211	2.140153	1.068362	0.375198
30.500000	2.002967	2.139910	1.068370	0.375251
30.600000	2.002712	2.139654	1.068379	0.375308
30.700000	2.002472	2.139415	1.068387	0.375360
30.800000	2.002227	2.139171	1.068396	0.375414
30.900000	2.001976	2.138920	1.068405	0.375469
31.000000	2.001710	2.138655	1.068414	0.375527
31.100000	2.001414	2.138360	1.068425	0.375592
31.200000	2.001100	2.138046	1.068435	0.375661
31.300000	2.000779	2.137725	1.068446	0.375731
31.400000	2.000460	2.137406	1.068457	0.375801
31.500000	2.000135	2.137081	1.068468	0.375873
31.600000	1.999939	2.136887	1.068476	0.375915
31.700000	1.999750	2.136701	1.068484	0.375956
31.800000	1.999577	2.136530	1.068491	0.375994
31.900000	1.999409	2.136365	1.068498	0.376030
32.000000	1.999256	2.136214	1.068505	0.376063
